gene,logFC,pvalue
GENE0169,2.926139092254469,0.01988748483783138
GENE0170,2.6781200142854114,0.031142126341370886
GENE0171,2.1305276360899446,0.04313194906646259
GENE0172,2.4843224952664444,0.04748107912051634
GENE0173,-2.8037416172806138,0.007438966698358993
GENE0174,-2.096180482390561,0.04633672249555857
GENE0175,-1.3464286228587858,0.024656603024668954
GENE0176,-1.907683070733848,0.012986394976118022
GENE0177,2.3837173645764542,0.02301087423628924
GENE0178,2.406262911197099,0.04900362550674531
GENE0179,1.2938481493323541,0.02468164289024419
GENE0180,-2.038550854707052,0.01650470535334666
GENE0181,1.3895781750144889,0.03170670263040462
GENE0182,1.5803912383886807,0.012083266377031833
GENE0183,-2.4597121171169016,0.003885580072622329
GENE0184,2.4877725635611796,0.006531098123341397
GENE0185,2.1209811357830173,0.006489487363992845
GENE0186,-1.826775895251512,0.007679944406263488
GENE0187,-2.3400123607892453,0.007027475915205566
GENE0188,1.118479922318633,0.03207964976568041
GENE0189,2.0025567283212307,0.009175816211517326
GENE0190,2.055461294854933,0.017348797437860775
GENE0191,-2.3768680821787447,0.044849741654309994
GENE0192,1.3359069755507846,0.02375068584911733
GENE0193,-1.5864083754819882,0.03341113115219926
GENE0194,1.9421758588058797,0.008698761572961329
GENE0195,-2.3916266461681186,0.009695222038552671
GENE0196,-2.4873408351136606,0.002139343951697295
GENE0197,-2.4011386346108097,0.00852985964730101
GENE0198,1.4935844398327882,0.014001657917694735
GENE0199,-2.2517378270580997,0.008932823165409666
